25282,263.0,261.0,273.0,265.0,274.0,274.0,279.0,264.0,276.0,275.0,281.0,277.0,283.0,283.0,289.0,266.0,281.0,280.0,286.0,279.0,285.0,284.0,289.0,277.0,284.0,283.0,289.0,283.0,288.0,289.0,294.0,250.0,278.0,279.0,286.0,280.0,285.0,284.0,289.0,277.0,283.0,283.0,288.0,282.0,288.0,287.0,295.0,276.0,285.0,285.0,288.0,285.0,289.0,288.0,292.0,281.0,287.0,287.0,292.0,288.0,293.0,293.0,300.0,267.0,278.0,278.0,285.0,280.0,285.0,284.0,289.0,277.0,283.0,282.0,289.0,283.0,288.0,289.0,297.0,276.0,287.0,284.0,289.0,285.0,288.0,288.0,292.0,282.0,287.0,286.0,292.0,287.0,287.0,292.0,300.0,274.0,283.0,286.0,288.0,284.0,288.0,286.0,292.0,281.0,287.0,286.0,291.0,287.0,290.0,291.0,298.0,279.0,291.0,287.0,292.0,287.0,292.0,292.0,296.0,285.0,292.0,292.0,296.0,291.0,297.0,298.0,304.0,264.0,275.0,275.0,281.0,276.0,283.0,283.0,287.0,277.0,284.0,283.0,287.0,282.0,288.0,288.0,294.0,275.0,285.0,285.0,289.0,282.0,288.0,287.0,290.0,281.0,285.0,286.0,290.0,285.0,291.0,292.0,298.0,272.0,284.0,285.0,289.0,284.0,286.0,287.0,291.0,282.0,287.0,284.0,290.0,286.0,289.0,291.0,297.0,279.0,289.0,288.0,292.0,287.0,290.0,290.0,294.0,286.0,290.0,289.0,295.0,291.0,295.0,297.0,304.0,272.0,282.0,284.0,289.0,285.0,288.0,288.0,291.0,281.0,288.0,287.0,290.0,286.0,292.0,292.0,298.0,281.0,291.0,289.0,293.0,288.0,292.0,291.0,296.0,286.0,292.0,291.0,295.0,291.0,296.0,296.0,303.0,279.0,289.0,290.0,294.0,290.0,292.0,292.0,296.0,287.0,293.0,291.0,296.0,293.0,296.0,297.0,303.0,286.0,295.0,295.0,299.0,295.0,299.0,298.0,302.0,292.0,298.0,299.0,303.0,300.0,305.0,289.0,237.0
0.8622950819672132,25282,2.0,10.0,2.0,11.0,11.0,16.0,1.0,13.0,12.0,18.0,14.0,20.0,20.0,26.0,3.0,18.0,17.0,23.0,16.0,22.0,21.0,26.0,14.0,21.0,20.0,26.0,20.0,25.0,26.0,31.0,13.0,15.0,16.0,23.0,17.0,22.0,21.0,26.0,14.0,20.0,20.0,25.0,19.0,25.0,24.0,32.0,13.0,22.0,22.0,25.0,22.0,26.0,25.0,29.0,18.0,24.0,24.0,29.0,25.0,30.0,30.0,37.0,4.0,15.0,15.0,22.0,17.0,22.0,21.0,26.0,14.0,20.0,19.0,26.0,20.0,25.0,26.0,34.0,13.0,24.0,21.0,26.0,22.0,25.0,25.0,29.0,19.0,24.0,23.0,29.0,24.0,24.0,29.0,37.0,11.0,20.0,23.0,25.0,21.0,25.0,23.0,29.0,18.0,24.0,23.0,28.0,24.0,27.0,28.0,35.0,16.0,28.0,24.0,29.0,24.0,29.0,29.0,33.0,22.0,29.0,29.0,33.0,28.0,34.0,35.0,41.0,1.0,12.0,12.0,18.0,13.0,20.0,20.0,24.0,14.0,21.0,20.0,24.0,19.0,25.0,25.0,31.0,12.0,22.0,22.0,26.0,19.0,25.0,24.0,27.0,18.0,22.0,23.0,27.0,22.0,28.0,29.0,35.0,9.0,21.0,22.0,26.0,21.0,23.0,24.0,28.0,19.0,24.0,21.0,27.0,23.0,26.0,28.0,34.0,16.0,26.0,25.0,29.0,24.0,27.0,27.0,31.0,23.0,27.0,26.0,32.0,28.0,32.0,34.0,41.0,9.0,19.0,21.0,26.0,22.0,25.0,25.0,28.0,18.0,25.0,24.0,27.0,23.0,29.0,29.0,35.0,18.0,28.0,26.0,30.0,25.0,29.0,28.0,33.0,23.0,29.0,28.0,32.0,28.0,33.0,33.0,40.0,16.0,26.0,27.0,31.0,27.0,29.0,29.0,33.0,24.0,30.0,28.0,33.0,30.0,33.0,34.0,40.0,23.0,32.0,32.0,36.0,32.0,36.0,35.0,39.0,29.0,35.0,36.0,40.0,37.0,42.0,26.0,26.0
0.8557377049180328,0.006557377049180328,25282,12.0,4.0,13.0,13.0,18.0,3.0,15.0,14.0,20.0,16.0,22.0,22.0,28.0,5.0,20.0,19.0,25.0,18.0,24.0,23.0,28.0,16.0,23.0,22.0,28.0,22.0,27.0,28.0,33.0,11.0,17.0,18.0,25.0,19.0,24.0,23.0,28.0,16.0,22.0,22.0,27.0,21.0,27.0,26.0,34.0,15.0,24.0,24.0,27.0,24.0,28.0,27.0,31.0,20.0,26.0,26.0,31.0,27.0,32.0,32.0,39.0,6.0,17.0,17.0,24.0,19.0,24.0,23.0,28.0,16.0,22.0,21.0,28.0,22.0,27.0,28.0,36.0,15.0,26.0,23.0,28.0,24.0,27.0,27.0,31.0,21.0,26.0,25.0,31.0,26.0,26.0,31.0,39.0,13.0,22.0,25.0,27.0,23.0,27.0,25.0,31.0,20.0,26.0,25.0,30.0,26.0,29.0,30.0,37.0,18.0,30.0,26.0,31.0,26.0,31.0,31.0,35.0,24.0,31.0,31.0,35.0,30.0,36.0,37.0,43.0,3.0,14.0,14.0,20.0,15.0,22.0,22.0,26.0,16.0,23.0,22.0,26.0,21.0,27.0,27.0,33.0,14.0,24.0,24.0,28.0,21.0,27.0,26.0,29.0,20.0,24.0,25.0,29.0,24.0,30.0,31.0,37.0,11.0,23.0,24.0,28.0,23.0,25.0,26.0,30.0,21.0,26.0,23.0,29.0,25.0,28.0,30.0,36.0,18.0,28.0,27.0,31.0,26.0,29.0,29.0,33.0,25.0,29.0,28.0,34.0,30.0,34.0,36.0,43.0,11.0,21.0,23.0,28.0,24.0,27.0,27.0,30.0,20.0,27.0,26.0,29.0,25.0,31.0,31.0,37.0,20.0,30.0,28.0,32.0,27.0,31.0,30.0,35.0,25.0,31.0,30.0,34.0,30.0,35.0,35.0,42.0,18.0,28.0,29.0,33.0,29.0,31.0,31.0,35.0,26.0,32.0,30.0,35.0,32.0,35.0,36.0,42.0,25.0,34.0,34.0,38.0,34.0,38.0,37.0,41.0,31.0,37.0,38.0,42.0,39.0,44.0,28.0,24.0
0.8950819672131147,0.03278688524590164,0.03934426229508197,25282,8.0,1.0,1.0,6.0,9.0,3.0,2.0,8.0,4.0,10.0,10.0,16.0,7.0,8.0,7.0,13.0,6.0,12.0,11.0,16.0,4.0,11.0,10.0,16.0,10.0,15.0,16.0,21.0,23.0,5.0,6.0,13.0,7.0,12.0,11.0,16.0,4.0,10.0,10.0,15.0,9.0,15.0,14.0,22.0,3.0,12.0,12.0,15.0,12.0,16.0,15.0,19.0,8.0,14.0,14.0,19.0,15.0,20.0,20.0,27.0,6.0,5.0,5.0,12.0,7.0,12.0,11.0,16.0,4.0,10.0,9.0,16.0,10.0,15.0,16.0,24.0,3.0,14.0,11.0,16.0,12.0,15.0,15.0,19.0,9.0,14.0,13.0,19.0,14.0,14.0,19.0,27.0,1.0,10.0,13.0,15.0,11.0,15.0,13.0,19.0,8.0,14.0,13.0,18.0,14.0,17.0,18.0,25.0,6.0,18.0,14.0,19.0,14.0,19.0,19.0,23.0,12.0,19.0,19.0,23.0,18.0,24.0,25.0,31.0,9.0,2.0,2.0,8.0,3.0,10.0,10.0,14.0,4.0,11.0,10.0,14.0,9.0,15.0,15.0,21.0,2.0,12.0,12.0,16.0,9.0,15.0,14.0,17.0,8.0,12.0,13.0,17.0,12.0,18.0,19.0,25.0,1.0,11.0,12.0,16.0,11.0,13.0,14.0,18.0,9.0,14.0,11.0,17.0,13.0,16.0,18.0,24.0,6.0,16.0,15.0,19.0,14.0,17.0,17.0,21.0,13.0,17.0,16.0,22.0,18.0,22.0,24.0,31.0,1.0,9.0,11.0,16.0,12.0,15.0,15.0,18.0,8.0,15.0,14.0,17.0,13.0,19.0,19.0,25.0,8.0,18.0,16.0,20.0,15.0,19.0,18.0,23.0,13.0,19.0,18.0,22.0,18.0,23.0,23.0,30.0,6.0,16.0,17.0,21.0,17.0,19.0,19.0,23.0,14.0,20.0,18.0,23.0,20.0,23.0,24.0,30.0,13.0,22.0,22.0,26.0,22.0,26.0,25.0,29.0,19.0,25.0,26.0,30.0,27.0,32.0,16.0,36.0
0.8688524590163934,0.006557377049180328,0.013114754098360656,0.02622950819672131,25282,9.0,9.0,14.0,1.0,11.0,10.0,16.0,12.0,18.0,18.0,24.0,1.0,16.0,15.0,21.0,14.0,20.0,19.0,24.0,12.0,19.0,18.0,24.0,18.0,23.0,24.0,29.0,15.0,13.0,14.0,21.0,15.0,20.0,19.0,24.0,12.0,18.0,18.0,23.0,17.0,23.0,22.0,30.0,11.0,20.0,20.0,23.0,20.0,24.0,23.0,27.0,16.0,22.0,22.0,27.0,23.0,28.0,28.0,35.0,2.0,13.0,13.0,20.0,15.0,20.0,19.0,24.0,12.0,18.0,17.0,24.0,18.0,23.0,24.0,32.0,11.0,22.0,19.0,24.0,20.0,23.0,23.0,27.0,17.0,22.0,21.0,27.0,22.0,22.0,27.0,35.0,9.0,18.0,21.0,23.0,19.0,23.0,21.0,27.0,16.0,22.0,21.0,26.0,22.0,25.0,26.0,33.0,14.0,26.0,22.0,27.0,22.0,27.0,27.0,31.0,20.0,27.0,27.0,31.0,26.0,32.0,33.0,39.0,1.0,10.0,10.0,16.0,11.0,18.0,18.0,22.0,12.0,19.0,18.0,22.0,17.0,23.0,23.0,29.0,10.0,20.0,20.0,24.0,17.0,23.0,22.0,25.0,16.0,20.0,21.0,25.0,20.0,26.0,27.0,33.0,7.0,19.0,20.0,24.0,19.0,21.0,22.0,26.0,17.0,22.0,19.0,25.0,21.0,24.0,26.0,32.0,14.0,24.0,23.0,27.0,22.0,25.0,25.0,29.0,21.0,25.0,24.0,30.0,26.0,30.0,32.0,39.0,7.0,17.0,19.0,24.0,20.0,23.0,23.0,26.0,16.0,23.0,22.0,25.0,21.0,27.0,27.0,33.0,16.0,26.0,24.0,28.0,23.0,27.0,26.0,31.0,21.0,27.0,26.0,30.0,26.0,31.0,31.0,38.0,14.0,24.0,25.0,29.0,25.0,27.0,27.0,31.0,22.0,28.0,26.0,31.0,28.0,31.0,32.0,38.0,21.0,30.0,30.0,34.0,30.0,34.0,33.0,37.0,27.0,33.0,34.0,38.0,35.0,40.0,24.0,28.0
0.898360655737705,0.036065573770491806,0.04262295081967213,0.003278688524590164,0.029508196721311476,25282,0.0,5.0,10.0,2.0,1.0,7.0,3.0,9.0,9.0,15.0,8.0,7.0,6.0,12.0,5.0,11.0,10.0,15.0,3.0,10.0,9.0,15.0,9.0,14.0,15.0,20.0,24.0,4.0,5.0,12.0,6.0,11.0,10.0,15.0,3.0,9.0,9.0,14.0,8.0,14.0,13.0,21.0,2.0,11.0,11.0,14.0,11.0,15.0,14.0,18.0,7.0,13.0,13.0,18.0,14.0,19.0,19.0,26.0,7.0,4.0,4.0,11.0,6.0,11.0,10.0,15.0,3.0,9.0,8.0,15.0,9.0,14.0,15.0,23.0,2.0,13.0,10.0,15.0,11.0,14.0,14.0,18.0,8.0,13.0,12.0,18.0,13.0,13.0,18.0,26.0,0.0,9.0,12.0,14.0,10.0,14.0,12.0,18.0,7.0,13.0,12.0,17.0,13.0,16.0,17.0,24.0,5.0,17.0,13.0,18.0,13.0,18.0,18.0,22.0,11.0,18.0,18.0,22.0,17.0,23.0,24.0,30.0,10.0,1.0,1.0,7.0,2.0,9.0,9.0,13.0,3.0,10.0,9.0,13.0,8.0,14.0,14.0,20.0,1.0,11.0,11.0,15.0,8.0,14.0,13.0,16.0,7.0,11.0,12.0,16.0,11.0,17.0,18.0,24.0,2.0,10.0,11.0,15.0,10.0,12.0,13.0,17.0,8.0,13.0,10.0,16.0,12.0,15.0,17.0,23.0,5.0,15.0,14.0,18.0,13.0,16.0,16.0,20.0,12.0,16.0,15.0,21.0,17.0,21.0,23.0,30.0,2.0,8.0,10.0,15.0,11.0,14.0,14.0,17.0,7.0,14.0,13.0,16.0,12.0,18.0,18.0,24.0,7.0,17.0,15.0,19.0,14.0,18.0,17.0,22.0,12.0,18.0,17.0,21.0,17.0,22.0,22.0,29.0,5.0,15.0,16.0,20.0,16.0,18.0,18.0,22.0,13.0,19.0,17.0,22.0,19.0,22.0,23.0,29.0,12.0,21.0,21.0,25.0,21.0,25.0,24.0,28.0,18.0,24.0,25.0,29.0,26.0,31.0,15.0,37.0
0.898360655737705,0.036065573770491806,0.04262295081967213,0.003278688524590164,0.029508196721311476,0.0,25282,5.0,10.0,2.0,1.0,7.0,3.0,9.0,9.0,15.0,8.0,7.0,6.0,12.0,5.0,11.0,10.0,15.0,3.0,10.0,9.0,15.0,9.0,14.0,15.0,20.0,24.0,4.0,5.0,12.0,6.0,11.0,10.0,15.0,3.0,9.0,9.0,14.0,8.0,14.0,13.0,21.0,2.0,11.0,11.0,14.0,11.0,15.0,14.0,18.0,7.0,13.0,13.0,18.0,14.0,19.0,19.0,26.0,7.0,4.0,4.0,11.0,6.0,11.0,10.0,15.0,3.0,9.0,8.0,15.0,9.0,14.0,15.0,23.0,2.0,13.0,10.0,15.0,11.0,14.0,14.0,18.0,8.0,13.0,12.0,18.0,13.0,13.0,18.0,26.0,0.0,9.0,12.0,14.0,10.0,14.0,12.0,18.0,7.0,13.0,12.0,17.0,13.0,16.0,17.0,24.0,5.0,17.0,13.0,18.0,13.0,18.0,18.0,22.0,11.0,18.0,18.0,22.0,17.0,23.0,24.0,30.0,10.0,1.0,1.0,7.0,2.0,9.0,9.0,13.0,3.0,10.0,9.0,13.0,8.0,14.0,14.0,20.0,1.0,11.0,11.0,15.0,8.0,14.0,13.0,16.0,7.0,11.0,12.0,16.0,11.0,17.0,18.0,24.0,2.0,10.0,11.0,15.0,10.0,12.0,13.0,17.0,8.0,13.0,10.0,16.0,12.0,15.0,17.0,23.0,5.0,15.0,14.0,18.0,13.0,16.0,16.0,20.0,12.0,16.0,15.0,21.0,17.0,21.0,23.0,30.0,2.0,8.0,10.0,15.0,11.0,14.0,14.0,17.0,7.0,14.0,13.0,16.0,12.0,18.0,18.0,24.0,7.0,17.0,15.0,19.0,14.0,18.0,17.0,22.0,12.0,18.0,17.0,21.0,17.0,22.0,22.0,29.0,5.0,15.0,16.0,20.0,16.0,18.0,18.0,22.0,13.0,19.0,17.0,22.0,19.0,22.0,23.0,29.0,12.0,21.0,21.0,25.0,21.0,25.0,24.0,28.0,18.0,24.0,25.0,29.0,26.0,31.0,15.0,37.0
0.9147540983606557,0.05245901639344262,0.05901639344262295,0.019672131147540985,0.04590163934426229,0.01639344262295082,0.01639344262295082,25282,15.0,3.0,4.0,2.0,2.0,4.0,4.0,10.0,13.0,2.0,1.0,7.0,0.0,6.0,5.0,10.0,2.0,5.0,4.0,10.0,4.0,9.0,10.0,15.0,29.0,1.0,0.0,7.0,1.0,6.0,5.0,10.0,2.0,4.0,4.0,9.0,3.0,9.0,8.0,16.0,3.0,6.0,6.0,9.0,6.0,10.0,9.0,13.0,2.0,8.0,8.0,13.0,9.0,14.0,14.0,21.0,12.0,1.0,1.0,6.0,1.0,6.0,5.0,10.0,2.0,4.0,3.0,10.0,4.0,9.0,10.0,18.0,3.0,8.0,5.0,10.0,6.0,9.0,9.0,13.0,3.0,8.0,7.0,13.0,8.0,8.0,13.0,21.0,5.0,4.0,7.0,9.0,5.0,9.0,7.0,13.0,2.0,8.0,7.0,12.0,8.0,11.0,12.0,19.0,0.0,12.0,8.0,13.0,8.0,13.0,13.0,17.0,6.0,13.0,13.0,17.0,12.0,18.0,19.0,25.0,15.0,4.0,4.0,2.0,3.0,4.0,4.0,8.0,2.0,5.0,4.0,8.0,3.0,9.0,9.0,15.0,4.0,6.0,6.0,10.0,3.0,9.0,8.0,11.0,2.0,6.0,7.0,11.0,6.0,12.0,13.0,19.0,7.0,5.0,6.0,10.0,5.0,7.0,8.0,12.0,3.0,8.0,5.0,11.0,7.0,10.0,12.0,18.0,0.0,10.0,9.0,13.0,8.0,11.0,11.0,15.0,7.0,11.0,10.0,16.0,12.0,16.0,18.0,25.0,7.0,3.0,5.0,10.0,6.0,9.0,9.0,12.0,2.0,9.0,8.0,11.0,7.0,13.0,13.0,19.0,2.0,12.0,10.0,14.0,9.0,13.0,12.0,17.0,7.0,13.0,12.0,16.0,12.0,17.0,17.0,24.0,0.0,10.0,11.0,15.0,11.0,13.0,13.0,17.0,8.0,14.0,12.0,17.0,14.0,17.0,18.0,24.0,7.0,16.0,16.0,20.0,16.0,20.0,19.0,23.0,13.0,19.0,20.0,24.0,21.0,26.0,10.0,42.0
0.8655737704918033,0.003278688524590164,0.009836065573770493,0.029508196721311476,0.003278688524590164,0.03278688524590164,0.03278688524590164,0.04918032786885246,25282,12.0,11.0,17.0,13.0,19.0,19.0,25.0,2.0,17.0,16.0,22.0,15.0,21.0,20.0,25.0,13.0,20.0,19.0,25.0,19.0,24.0,25.0,30.0,14.0,14.0,15.0,22.0,16.0,21.0,20.0,25.0,13.0,19.0,19.0,24.0,18.0,24.0,23.0,31.0,12.0,21.0,21.0,24.0,21.0,25.0,24.0,28.0,17.0,23.0,23.0,28.0,24.0,29.0,29.0,36.0,3.0,14.0,14.0,21.0,16.0,21.0,20.0,25.0,13.0,19.0,18.0,25.0,19.0,24.0,25.0,33.0,12.0,23.0,20.0,25.0,21.0,24.0,24.0,28.0,18.0,23.0,22.0,28.0,23.0,23.0,28.0,36.0,10.0,19.0,22.0,24.0,20.0,24.0,22.0,28.0,17.0,23.0,22.0,27.0,23.0,26.0,27.0,34.0,15.0,27.0,23.0,28.0,23.0,28.0,28.0,32.0,21.0,28.0,28.0,32.0,27.0,33.0,34.0,40.0,0.0,11.0,11.0,17.0,12.0,19.0,19.0,23.0,13.0,20.0,19.0,23.0,18.0,24.0,24.0,30.0,11.0,21.0,21.0,25.0,18.0,24.0,23.0,26.0,17.0,21.0,22.0,26.0,21.0,27.0,28.0,34.0,8.0,20.0,21.0,25.0,20.0,22.0,23.0,27.0,18.0,23.0,20.0,26.0,22.0,25.0,27.0,33.0,15.0,25.0,24.0,28.0,23.0,26.0,26.0,30.0,22.0,26.0,25.0,31.0,27.0,31.0,33.0,40.0,8.0,18.0,20.0,25.0,21.0,24.0,24.0,27.0,17.0,24.0,23.0,26.0,22.0,28.0,28.0,34.0,17.0,27.0,25.0,29.0,24.0,28.0,27.0,32.0,22.0,28.0,27.0,31.0,27.0,32.0,32.0,39.0,15.0,25.0,26.0,30.0,26.0,28.0,28.0,32.0,23.0,29.0,27.0,32.0,29.0,32.0,33.0,39.0,22.0,31.0,31.0,35.0,31.0,35.0,34.0,38.0,28.0,34.0,35.0,39.0,36.0,41.0,25.0,27.0
0.9049180327868852,0.04262295081967213,0.04918032786885246,0.009836065573770493,0.036065573770491806,0.006557377049180328,0.006557377049180328,0.009836065573770493,0.03934426229508197,25282,1.0,5.0,1.0,7.0,7.0,13.0,10.0,5.0,4.0,10.0,3.0,9.0,8.0,13.0,1.0,8.0,7.0,13.0,7.0,12.0,13.0,18.0,26.0,2.0,3.0,10.0,4.0,9.0,8.0,13.0,1.0,7.0,7.0,12.0,6.0,12.0,11.0,19.0,0.0,9.0,9.0,12.0,9.0,13.0,12.0,16.0,5.0,11.0,11.0,16.0,12.0,17.0,17.0,24.0,9.0,2.0,2.0,9.0,4.0,9.0,8.0,13.0,1.0,7.0,6.0,13.0,7.0,12.0,13.0,21.0,0.0,11.0,8.0,13.0,9.0,12.0,12.0,16.0,6.0,11.0,10.0,16.0,11.0,11.0,16.0,24.0,2.0,7.0,10.0,12.0,8.0,12.0,10.0,16.0,5.0,11.0,10.0,15.0,11.0,14.0,15.0,22.0,3.0,15.0,11.0,16.0,11.0,16.0,16.0,20.0,9.0,16.0,16.0,20.0,15.0,21.0,22.0,28.0,12.0,1.0,1.0,5.0,0.0,7.0,7.0,11.0,1.0,8.0,7.0,11.0,6.0,12.0,12.0,18.0,1.0,9.0,9.0,13.0,6.0,12.0,11.0,14.0,5.0,9.0,10.0,14.0,9.0,15.0,16.0,22.0,4.0,8.0,9.0,13.0,8.0,10.0,11.0,15.0,6.0,11.0,8.0,14.0,10.0,13.0,15.0,21.0,3.0,13.0,12.0,16.0,11.0,14.0,14.0,18.0,10.0,14.0,13.0,19.0,15.0,19.0,21.0,28.0,4.0,6.0,8.0,13.0,9.0,12.0,12.0,15.0,5.0,12.0,11.0,14.0,10.0,16.0,16.0,22.0,5.0,15.0,13.0,17.0,12.0,16.0,15.0,20.0,10.0,16.0,15.0,19.0,15.0,20.0,20.0,27.0,3.0,13.0,14.0,18.0,14.0,16.0,16.0,20.0,11.0,17.0,15.0,20.0,17.0,20.0,21.0,27.0,10.0,19.0,19.0,23.0,19.0,23.0,22.0,26.0,16.0,22.0,23.0,27.0,24.0,29.0,13.0,39.0
